id,category,type,prompt,difficulty,keywords,length
486,시나리오,결말 재구성,"주제 '외곽 창고에서 벌어진 함정과 역습'를 반전엔딩, 해피엔딩, 복수 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['반전엔딩', '해피엔딩', '복수 결말', '현실적']",147
487,시나리오,결말 재구성,"주제 '밤하늘 드론 작전으로 이어진 대치'를 해피엔딩, 복수 결말, 반전엔딩 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['해피엔딩', '복수 결말', '반전엔딩', '드라마틱']",156
488,시나리오,결말 재구성,"밤거리에서 의문의 추격전을 목격한 기자' 장면을 열린 결말, 반전엔딩, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['열린 결말', '반전엔딩', '비극적 결말', '느와르풍']",106
489,시나리오,결말 재구성,"주제 '밤바다 부두에서 벌어진 밀수 작전'를 열린 결말, 반전엔딩, 복수 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['열린 결말', '반전엔딩', '복수 결말', '서늘한']",118
490,시나리오,결말 재구성,"주제 '지하 카지노에서 목격한 범죄 조직의 거래'를 반전엔딩, 서스펜스 결말, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['반전엔딩', '서스펜스 결말', '비극적 결말', '스릴 넘치는']",175
491,시나리오,결말 재구성,"폐허 쇼핑몰에서 벌어진 구출 작전' 상황을 열린 결말, 비극적 결말, 반전엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['열린 결말', '비극적 결말', '반전엔딩', '스릴 넘치는']",118
492,시나리오,결말 재구성,"주제 '국제 범죄 조직의 회의장을 급습하는 요원'를 서스펜스 결말, 비극적 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",중간,"['서스펜스 결말', '비극적 결말', '반전엔딩', '차가운']",151
493,시나리오,결말 재구성,"항만에서 사라진 화물을 찾는 형사' 장면을 열린 결말, 복수 결말, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",중간,"['열린 결말', '복수 결말', '반전엔딩', '긴박한']",150
494,시나리오,결말 재구성,"주제 '고속도로 위 차량 추격전의 결말'를 희생적 결말, 비극적 결말, 복수 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['희생적 결말', '비극적 결말', '복수 결말', '서늘한']",170
495,시나리오,결말 재구성,"주제 '항공기 추락 후 생존자들의 탈출'를 암시적 결말, 희생적 결말, 비극적 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['암시적 결말', '희생적 결말', '비극적 결말', '스릴 넘치는']",129
496,시나리오,결말 재구성,"밤거리에서 의문의 추격전을 목격한 기자' 상황을 열린 결말, 서스펜스 결말, 반전엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['열린 결말', '서스펜스 결말', '반전엔딩', '현실적']",172
497,시나리오,결말 재구성,"주제 '국제 공항에서의 위조 여권 사건'를 열린 결말, 암시적 결말, 희생적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['열린 결말', '암시적 결말', '희생적 결말', '서늘한']",139
498,시나리오,결말 재구성,"철로 위에서 벌어진 목숨 건 대치' 상황을 암시적 결말, 열린 결말, 해피엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['암시적 결말', '열린 결말', '해피엔딩', '현실적']",178
499,시나리오,결말 재구성,"주제 '도심 한복판에서 발생한 폭발 사건'를 희생적 결말, 암시적 결말, 서스펜스 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['희생적 결말', '암시적 결말', '서스펜스 결말', '감정적']",157
500,시나리오,결말 재구성,"밤하늘 드론 작전으로 이어진 대치' 장면을 열린 결말, 복수 결말, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['열린 결말', '복수 결말', '서스펜스 결말', '현실적']",128
501,시나리오,결말 재구성,"밤거리 오토바이 추격전' 장면을 비극적 결말, 복수 결말, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['비극적 결말', '복수 결말', '서스펜스 결말', '느와르풍']",105
502,시나리오,결말 재구성,"지하철역에서 벌어진 인질극' 장면을 반전엔딩, 비극적 결말, 열린 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['반전엔딩', '비극적 결말', '열린 결말', '감정적']",104
503,시나리오,결말 재구성,"호텔 스위트룸에서의 암살 시도' 상황을 반전엔딩, 비극적 결말, 희생적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['반전엔딩', '비극적 결말', '희생적 결말', '드라마틱']",146
504,시나리오,결말 재구성,"주제 '지하 주차장에서의 조직 간 싸움'를 비극적 결말, 서스펜스 결말, 해피엔딩으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['비극적 결말', '서스펜스 결말', '해피엔딩', '스릴 넘치는']",127
505,시나리오,결말 재구성,"밤바다 부두에서 벌어진 밀수 작전' 장면을 복수 결말, 희생적 결말, 암시적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['복수 결말', '희생적 결말', '암시적 결말', '어두운']",115
506,시나리오,결말 재구성,"주제 '밤바다 부두에서 벌어진 밀수 작전'를 서스펜스 결말, 해피엔딩, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['서스펜스 결말', '해피엔딩', '비극적 결말', '드라마틱']",134
507,시나리오,결말 재구성,"폐허 쇼핑몰에서 벌어진 구출 작전' 장면을 해피엔딩, 열린 결말, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['해피엔딩', '열린 결말', '서스펜스 결말', '긴박한']",145
508,시나리오,결말 재구성,"주제 '지하철역에서 벌어진 인질극'를 열린 결말, 비극적 결말, 서스펜스 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['열린 결말', '비극적 결말', '서스펜스 결말', '감정적']",115
509,시나리오,결말 재구성,"항공기 추락 후 생존자들의 탈출' 장면을 희생적 결말, 복수 결말, 해피엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['희생적 결말', '복수 결말', '해피엔딩', '스릴 넘치는']",112
510,시나리오,결말 재구성,"밤거리 오토바이 추격전' 상황을 희생적 결말, 열린 결말, 해피엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['희생적 결말', '열린 결말', '해피엔딩', '차가운']",119
511,시나리오,결말 재구성,"고속도로 위 차량 추격전의 결말' 장면을 희생적 결말, 복수 결말, 암시적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['희생적 결말', '복수 결말', '암시적 결말', '강렬한']",132
512,시나리오,결말 재구성,"버려진 지하철역에서의 잠입 임무' 장면을 반전엔딩, 해피엔딩, 희생적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['반전엔딩', '해피엔딩', '희생적 결말', '드라마틱']",105
513,시나리오,결말 재구성,"전신주 위의 위험한 구조 임무' 장면을 희생적 결말, 해피엔딩, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['희생적 결말', '해피엔딩', '서스펜스 결말', '감정적']",153
514,시나리오,결말 재구성,"주제 '고층 빌딩 옥상에서 벌어진 긴박한 대치'를 열린 결말, 반전엔딩, 복수 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['열린 결말', '반전엔딩', '복수 결말', '차가운']",169
515,시나리오,결말 재구성,"주제 '철제 문 너머에서 이어진 교전'를 반전엔딩, 복수 결말, 암시적 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['반전엔딩', '복수 결말', '암시적 결말', '서늘한']",180
516,시나리오,결말 재구성,"고층 빌딩 옥상에서 벌어진 긴박한 대치' 장면을 복수 결말, 반전엔딩, 열린 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['복수 결말', '반전엔딩', '열린 결말', '강렬한']",128
517,시나리오,결말 재구성,"주제 '국제 스파이 간의 암호 교환 작전'를 서스펜스 결말, 비극적 결말, 암시적 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['서스펜스 결말', '비극적 결말', '암시적 결말', '긴박한']",110
518,시나리오,결말 재구성,"산업 기밀을 훔치려는 스파이의 잠입' 장면을 암시적 결말, 해피엔딩, 복수 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['암시적 결말', '해피엔딩', '복수 결말', '긴박한']",176
519,시나리오,결말 재구성,"주제 '밤거리에서 의문의 추격전을 목격한 기자'를 반전엔딩, 복수 결말, 해피엔딩으로 각각 2줄씩 결말을 재구성하세요.",중간,"['반전엔딩', '복수 결말', '해피엔딩', '차가운']",116
520,시나리오,결말 재구성,"주제 '밤하늘 아래서의 저격수 임무'를 복수 결말, 암시적 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['복수 결말', '암시적 결말', '반전엔딩', '현실적']",127
521,시나리오,결말 재구성,"산업 기밀을 훔치려는 스파이의 잠입' 장면을 열린 결말, 해피엔딩, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['열린 결말', '해피엔딩', '서스펜스 결말', '현실적']",103
522,시나리오,결말 재구성,"전신주 위의 위험한 구조 임무' 상황을 열린 결말, 비극적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['열린 결말', '비극적 결말', '서스펜스 결말', '강렬한']",145
523,시나리오,결말 재구성,"주제 '폐허 공장에서 마주친 적대 세력의 기습'를 암시적 결말, 비극적 결말, 서스펜스 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['암시적 결말', '비극적 결말', '서스펜스 결말', '느와르풍']",117
524,시나리오,결말 재구성,"주제 '시청 광장에서 벌어진 폭발 위협'를 복수 결말, 비극적 결말, 반전엔딩 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['복수 결말', '비극적 결말', '반전엔딩', '느와르풍']",105
525,시나리오,결말 재구성,"밤바다 부두에서 벌어진 밀수 작전' 장면을 열린 결말, 희생적 결말, 암시적 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['열린 결말', '희생적 결말', '암시적 결말', '차가운']",136
526,시나리오,결말 재구성,"밤바다 부두에서 벌어진 밀수 작전' 장면을 복수 결말, 반전엔딩, 희생적 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['복수 결말', '반전엔딩', '희생적 결말', '스릴 넘치는']",155
527,시나리오,결말 재구성,"외곽 도로에서 벌어진 폭파 작전' 장면을 비극적 결말, 열린 결말, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['비극적 결말', '열린 결말', '서스펜스 결말', '어두운']",130
528,시나리오,결말 재구성,"지하 카지노에서 목격한 범죄 조직의 거래' 장면을 복수 결말, 열린 결말, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['복수 결말', '열린 결말', '반전엔딩', '스릴 넘치는']",145
529,시나리오,결말 재구성,"지하 터널에서 벌어진 탈출 작전' 상황을 비극적 결말, 복수 결말, 해피엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['비극적 결말', '복수 결말', '해피엔딩', '긴박한']",158
530,시나리오,결말 재구성,"산업 기밀을 훔치려는 스파이의 잠입' 장면을 해피엔딩, 서스펜스 결말, 복수 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['해피엔딩', '서스펜스 결말', '복수 결말', '차가운']",104
531,시나리오,결말 재구성,"국제 범죄 조직의 비밀 회의 잠입' 장면을 암시적 결말, 비극적 결말, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['암시적 결말', '비극적 결말', '반전엔딩', '스릴 넘치는']",169
532,시나리오,결말 재구성,"주제 '밤거리 오토바이 추격전'를 암시적 결말, 비극적 결말, 서스펜스 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['암시적 결말', '비극적 결말', '서스펜스 결말', '긴박한']",163
533,시나리오,결말 재구성,"주제 '호텔 스위트룸에서의 암살 시도'를 복수 결말, 반전엔딩, 열린 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['복수 결말', '반전엔딩', '열린 결말', '느와르풍']",115
534,시나리오,결말 재구성,"주제 '호텔 스위트룸에서의 암살 시도'를 복수 결말, 비극적 결말, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['복수 결말', '비극적 결말', '반전엔딩', '스릴 넘치는']",180
535,시나리오,결말 재구성,"밤하늘 드론 작전으로 이어진 대치' 상황을 복수 결말, 암시적 결말, 해피엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['복수 결말', '암시적 결말', '해피엔딩', '강렬한']",128
536,시나리오,결말 재구성,"주제 '버려진 지하철역에서의 잠입 임무'를 복수 결말, 반전엔딩, 암시적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['복수 결말', '반전엔딩', '암시적 결말', '긴박한']",125
537,시나리오,결말 재구성,"주제 '버려진 지하철역에서의 잠입 임무'를 열린 결말, 복수 결말, 희생적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['열린 결말', '복수 결말', '희생적 결말', '드라마틱']",167
538,시나리오,결말 재구성,"주제 '불법 경마장에서 벌어진 도박판 충돌'를 반전엔딩, 열린 결말, 암시적 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['반전엔딩', '열린 결말', '암시적 결말', '스릴 넘치는']",145
539,시나리오,결말 재구성,"외곽 창고에서 벌어진 함정과 역습' 상황을 암시적 결말, 비극적 결말, 열린 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['암시적 결말', '비극적 결말', '열린 결말', '드라마틱']",119
540,시나리오,결말 재구성,"주제 '국제 범죄 조직의 회의장을 급습하는 요원'를 암시적 결말, 반전엔딩, 해피엔딩 결말로 변환해 각 2줄씩 작성하세요.",중간,"['암시적 결말', '반전엔딩', '해피엔딩', '현실적']",109
541,시나리오,결말 재구성,"국제 무기 거래 현장에서의 긴박한 순간' 장면을 희생적 결말, 암시적 결말, 비극적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['희생적 결말', '암시적 결말', '비극적 결말', '느와르풍']",156
542,시나리오,결말 재구성,"주제 '도심 속 갑작스러운 차량 폭발 사건'를 비극적 결말, 암시적 결말, 서스펜스 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['비극적 결말', '암시적 결말', '서스펜스 결말', '긴박한']",106
543,시나리오,결말 재구성,"지하 카지노에서 목격한 범죄 조직의 거래' 장면을 열린 결말, 암시적 결말, 해피엔딩 결말로 바꿔 2줄씩 표현하세요.",어려움,"['열린 결말', '암시적 결말', '해피엔딩', '현실적']",176
544,시나리오,결말 재구성,"폐허 공장에서 마주친 적대 세력의 기습' 상황을 암시적 결말, 희생적 결말, 비극적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['암시적 결말', '희생적 결말', '비극적 결말', '스릴 넘치는']",124
545,시나리오,결말 재구성,"국제 무기 거래 현장에서의 긴박한 순간' 상황을 복수 결말, 암시적 결말, 반전엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['복수 결말', '암시적 결말', '반전엔딩', '긴박한']",154
546,시나리오,결말 재구성,"지하 주차장에서의 조직 간 싸움' 상황을 열린 결말, 희생적 결말, 복수 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['열린 결말', '희생적 결말', '복수 결말', '긴박한']",107
547,시나리오,결말 재구성,"주제 '항구 창고에서 목격한 불법 무기 거래'를 희생적 결말, 복수 결말, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['희생적 결말', '복수 결말', '비극적 결말', '스릴 넘치는']",124
548,시나리오,결말 재구성,"호텔 스위트룸에서의 암살 시도' 상황을 해피엔딩, 복수 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['해피엔딩', '복수 결말', '서스펜스 결말', '드라마틱']",105
549,시나리오,결말 재구성,"주제 '지하 카지노에서 목격한 범죄 조직의 거래'를 암시적 결말, 희생적 결말, 해피엔딩 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['암시적 결말', '희생적 결말', '해피엔딩', '현실적']",134
550,시나리오,결말 재구성,"주제 '항만에서 사라진 화물을 찾는 형사'를 복수 결말, 해피엔딩, 반전엔딩으로 각각 2줄씩 결말을 재구성하세요.",중간,"['복수 결말', '해피엔딩', '반전엔딩', '현실적']",144
551,시나리오,결말 재구성,"주제 '도심 속 갑작스러운 차량 폭발 사건'를 비극적 결말, 암시적 결말, 복수 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['비극적 결말', '암시적 결말', '복수 결말', '감정적']",168
552,시나리오,결말 재구성,"외곽 창고에서 벌어진 함정과 역습' 장면을 서스펜스 결말, 해피엔딩, 비극적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['서스펜스 결말', '해피엔딩', '비극적 결말', '서늘한']",114
553,시나리오,결말 재구성,"외곽 도로에서 벌어진 폭파 작전' 장면을 비극적 결말, 반전엔딩, 해피엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['비극적 결말', '반전엔딩', '해피엔딩', '서늘한']",106
554,시나리오,결말 재구성,"밤거리에서 의문의 추격전을 목격한 기자' 장면을 서스펜스 결말, 비극적 결말, 복수 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['서스펜스 결말', '비극적 결말', '복수 결말', '서늘한']",177
555,시나리오,결말 재구성,"국제 공항에서의 위조 여권 사건' 장면을 반전엔딩, 열린 결말, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['반전엔딩', '열린 결말', '서스펜스 결말', '차가운']",134
556,시나리오,결말 재구성,"지하 터널에서 벌어진 탈출 작전' 장면을 복수 결말, 서스펜스 결말, 암시적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['복수 결말', '서스펜스 결말', '암시적 결말', '차가운']",116
557,시나리오,결말 재구성,"국제 범죄 조직의 비밀 회의 잠입' 장면을 비극적 결말, 서스펜스 결말, 희생적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['비극적 결말', '서스펜스 결말', '희생적 결말', '어두운']",178
558,시나리오,결말 재구성,"산업 구역 폭발 직전의 구조 작전' 상황을 복수 결말, 비극적 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['복수 결말', '비극적 결말', '서스펜스 결말', '느와르풍']",100
559,시나리오,결말 재구성,"주제 '불법 경마장에서 벌어진 도박판 충돌'를 반전엔딩, 해피엔딩, 열린 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['반전엔딩', '해피엔딩', '열린 결말', '드라마틱']",143
560,시나리오,결말 재구성,"도심 속 갑작스러운 차량 폭발 사건' 장면을 비극적 결말, 암시적 결말, 해피엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['비극적 결말', '암시적 결말', '해피엔딩', '느와르풍']",117
561,시나리오,결말 재구성,"외곽 도로에서 벌어진 폭파 작전' 장면을 희생적 결말, 비극적 결말, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['희생적 결말', '비극적 결말', '서스펜스 결말', '현실적']",150
562,시나리오,결말 재구성,"주제 '지하 카지노에서 목격한 범죄 조직의 거래'를 비극적 결말, 복수 결말, 암시적 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['비극적 결말', '복수 결말', '암시적 결말', '차가운']",125
563,시나리오,결말 재구성,"버려진 지하철역에서의 잠입 임무' 장면을 서스펜스 결말, 암시적 결말, 반전엔딩 결말로 바꿔 2줄씩 표현하세요.",중간,"['서스펜스 결말', '암시적 결말', '반전엔딩', '서늘한']",119
564,시나리오,결말 재구성,"주제 '폐허 쇼핑몰에서 벌어진 구출 작전'를 희생적 결말, 해피엔딩, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['희생적 결말', '해피엔딩', '비극적 결말', '강렬한']",114
565,시나리오,결말 재구성,"주제 '도심 빌딩 숲에서의 추격전'를 암시적 결말, 비극적 결말, 열린 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['암시적 결말', '비극적 결말', '열린 결말', '느와르풍']",130
566,시나리오,결말 재구성,"도심 속 갑작스러운 차량 폭발 사건' 상황을 비극적 결말, 암시적 결말, 복수 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['비극적 결말', '암시적 결말', '복수 결말', '느와르풍']",116
567,시나리오,결말 재구성,"밤바다 부두에서 벌어진 밀수 작전' 상황을 해피엔딩, 암시적 결말, 반전엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['해피엔딩', '암시적 결말', '반전엔딩', '감정적']",179
568,시나리오,결말 재구성,"주제 '고속도로 위 차량 추격전의 결말'를 암시적 결말, 해피엔딩, 복수 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['암시적 결말', '해피엔딩', '복수 결말', '스릴 넘치는']",108
569,시나리오,결말 재구성,"지하 주차장에서의 조직 간 싸움' 상황을 복수 결말, 반전엔딩, 열린 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['복수 결말', '반전엔딩', '열린 결말', '긴박한']",161
570,시나리오,결말 재구성,"주제 '밤하늘 아래서의 저격수 임무'를 비극적 결말, 서스펜스 결말, 반전엔딩 결말로 변환해 각 2줄씩 작성하세요.",중간,"['비극적 결말', '서스펜스 결말', '반전엔딩', '어두운']",104
571,시나리오,결말 재구성,"주제 '군수 공장에서 사라진 비밀 문서 추적'를 암시적 결말, 복수 결말, 서스펜스 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['암시적 결말', '복수 결말', '서스펜스 결말', '강렬한']",140
572,시나리오,결말 재구성,"국제 범죄 조직의 비밀 회의 잠입' 장면을 복수 결말, 비극적 결말, 희생적 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['복수 결말', '비극적 결말', '희생적 결말', '어두운']",152
573,시나리오,결말 재구성,"국제 스파이 회의 중 발생한 폭탄 테러' 상황을 희생적 결말, 서스펜스 결말, 비극적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['희생적 결말', '서스펜스 결말', '비극적 결말', '스릴 넘치는']",164
574,시나리오,결말 재구성,"도심 한복판에서 발생한 폭발 사건' 장면을 암시적 결말, 해피엔딩, 복수 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['암시적 결말', '해피엔딩', '복수 결말', '감정적']",173
575,시나리오,결말 재구성,"주제 '도시 거리 한복판에서 벌어진 무장 강도 사건'를 반전엔딩, 서스펜스 결말, 비극적 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['반전엔딩', '서스펜스 결말', '비극적 결말', '드라마틱']",117
576,시나리오,결말 재구성,"철제 문 너머에서 이어진 교전' 상황을 희생적 결말, 서스펜스 결말, 복수 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['희생적 결말', '서스펜스 결말', '복수 결말', '차가운']",165
577,시나리오,결말 재구성,"밤하늘 드론 작전으로 이어진 대치' 장면을 열린 결말, 희생적 결말, 해피엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['열린 결말', '희생적 결말', '해피엔딩', '차가운']",167
578,시나리오,결말 재구성,"폐허 공장에서 마주친 적대 세력의 기습' 장면을 복수 결말, 해피엔딩, 반전엔딩 톤으로 결말만 다르게 2줄씩 작성하세요.",어려움,"['복수 결말', '해피엔딩', '반전엔딩', '강렬한']",160
579,시나리오,결말 재구성,"지하 카지노에서 목격한 범죄 조직의 거래' 장면을 반전엔딩, 비극적 결말, 희생적 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['반전엔딩', '비극적 결말', '희생적 결말', '강렬한']",117
580,시나리오,결말 재구성,"폐허 공장에서 마주친 적대 세력의 기습' 상황을 해피엔딩, 암시적 결말, 반전엔딩 버전으로 각각 다른 결말을 2줄씩 만드세요.",중간,"['해피엔딩', '암시적 결말', '반전엔딩', '드라마틱']",167
581,시나리오,결말 재구성,"외곽 창고에서 벌어진 함정과 역습' 장면을 비극적 결말, 희생적 결말, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['비극적 결말', '희생적 결말', '서스펜스 결말', '감정적']",163
582,시나리오,결말 재구성,"국제 범죄 조직의 비밀 회의 잠입' 상황을 열린 결말, 복수 결말, 서스펜스 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['열린 결말', '복수 결말', '서스펜스 결말', '스릴 넘치는']",161
583,시나리오,결말 재구성,"주제 '시청 광장에서 벌어진 폭발 위협'를 암시적 결말, 희생적 결말, 복수 결말으로 각각 2줄씩 결말을 재구성하세요.",중간,"['암시적 결말', '희생적 결말', '복수 결말', '강렬한']",137
584,시나리오,결말 재구성,"항공기 추락 후 생존자들의 탈출' 장면을 반전엔딩, 해피엔딩, 희생적 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['반전엔딩', '해피엔딩', '희생적 결말', '감정적']",166
585,시나리오,결말 재구성,"밤거리 오토바이 추격전' 상황을 비극적 결말, 암시적 결말, 희생적 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['비극적 결말', '암시적 결말', '희생적 결말', '현실적']",130
586,시나리오,결말 재구성,"주제 '시청 광장에서 벌어진 폭발 위협'를 해피엔딩, 반전엔딩, 비극적 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['해피엔딩', '반전엔딩', '비극적 결말', '스릴 넘치는']",147
587,시나리오,결말 재구성,"주제 '폐허 공장에서 마주친 적대 세력의 기습'를 해피엔딩, 열린 결말, 서스펜스 결말 결말로 변환해 각 2줄씩 작성하세요.",어려움,"['해피엔딩', '열린 결말', '서스펜스 결말', '차가운']",132
588,시나리오,결말 재구성,"주제 '불법 경마장에서 벌어진 도박판 충돌'를 희생적 결말, 해피엔딩, 열린 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['희생적 결말', '해피엔딩', '열린 결말', '차가운']",123
589,시나리오,결말 재구성,"주제 '산업 기밀을 훔치려는 스파이의 잠입'를 열린 결말, 암시적 결말, 복수 결말 결말로 변환해 각 2줄씩 작성하세요.",중간,"['열린 결말', '암시적 결말', '복수 결말', '스릴 넘치는']",161
590,시나리오,결말 재구성,"항만에서 사라진 화물을 찾는 형사' 장면을 서스펜스 결말, 암시적 결말, 복수 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['서스펜스 결말', '암시적 결말', '복수 결말', '느와르풍']",134
591,시나리오,결말 재구성,"밤하늘 아래서의 저격수 임무' 상황을 해피엔딩, 비극적 결말, 열린 결말 버전으로 각각 다른 결말을 2줄씩 만드세요.",어려움,"['해피엔딩', '비극적 결말', '열린 결말', '현실적']",105
592,시나리오,결말 재구성,"고속도로 위 차량 추격전의 결말' 장면을 열린 결말, 희생적 결말, 서스펜스 결말 톤으로 결말만 다르게 2줄씩 작성하세요.",중간,"['열린 결말', '희생적 결말', '서스펜스 결말', '긴박한']",145
593,시나리오,결말 재구성,"외곽 도로에서 벌어진 폭파 작전' 장면을 비극적 결말, 복수 결말, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",어려움,"['비극적 결말', '복수 결말', '서스펜스 결말', '스릴 넘치는']",136
594,시나리오,결말 재구성,"시청 광장에서 벌어진 폭발 위협' 장면을 해피엔딩, 희생적 결말, 서스펜스 결말 결말로 바꿔 2줄씩 표현하세요.",중간,"['해피엔딩', '희생적 결말', '서스펜스 결말', '감정적']",127
595,시나리오,결말 재구성,"주제 '항공기 추락 후 생존자들의 탈출'를 반전엔딩, 열린 결말, 복수 결말으로 각각 2줄씩 결말을 재구성하세요.",어려움,"['반전엔딩', '열린 결말', '복수 결말', '스릴 넘치는']",120
